,querry_searched,ecommerce_website,product_name,product_price,product_rating,rating_count,poduct_image_url,product_url,reviews_count,index
222,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,12982.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzg5MDc5NjI1MDI0ODA4OjE2NzQ4MTMyNDk6c3BfYXRmX25leHQ6MjAwNzk2ODIyMTY0MDM6OjA6Og&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_209_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813249%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,222
223,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Green  ",3789.0,0.0,0.0,https://m.media-amazon.com/images/I/31z02uGqNML._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXXB2D3/ref=sr_1_210_mod_primary_new?keywords=Iphone+13&qid=1674813249&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-210,,223
224,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Purple  ",3745.0,0.0,0.0,https://m.media-amazon.com/images/I/31JbnmMTJlL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXZFHTN/ref=sr_1_211?keywords=Iphone+13&qid=1674813249&sr=8-211,,224
225,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 Pro Max (6.7"" Inch) 2 in 1 Full Glass Covers Screen Shatterproof + Camera 360 Protective Film Black Color  ",3499.0,0.0,0.0,https://m.media-amazon.com/images/I/61XN7T8vx3L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-iPhone-Shatterproof-Protective/dp/B09M3XVYR8/ref=sr_1_212?keywords=Iphone+13&qid=1674813249&sr=8-212,,225
226,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Black  ",3499.0,0.0,0.0,https://m.media-amazon.com/images/I/31jGzZ5-P0L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXYQS78/ref=sr_1_213?keywords=Iphone+13&qid=1674813249&sr=8-213,,226
227,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Purple  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/31UZV4liNWL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXXTF1Z/ref=sr_1_214?keywords=Iphone+13&qid=1674813249&sr=8-214,,227
228,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Green  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/319fRE5ryHL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXXPQK5/ref=sr_1_215?keywords=Iphone+13&qid=1674813249&sr=8-215,,228
229,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Green  ",2866.0,0.0,0.0,https://m.media-amazon.com/images/I/71iDp3HvqgL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Textured-Camshield-Automatic-Material/dp/B0B5XRBTQN/ref=sr_1_216_mod_primary_new?keywords=Iphone+13&qid=1674813249&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-216,,229
230,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Green  ",4499.0,0.0,0.0,https://m.media-amazon.com/images/I/31z02uGqNML._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXY69S8/ref=sr_1_217?keywords=Iphone+13&qid=1674813249&sr=8-217,,230
231,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Adventurer Military Rugged Grade Finish Camshield Camera Slider TPU + PC Impact Resist Anti Shock Tough Blue  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/71t2D6MbV+L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Adventurer-Military-Camshield/dp/B09NR6F9ZJ/ref=sr_1_218?keywords=Iphone+13&qid=1674813249&sr=8-218,,231
232,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Synthetic Aramid Carbon Fiber Tough Waterproof Light Weight Black Color  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/41jkXprzx6L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Synthetic-Aramid-Waterproof/dp/B09HXX4LW8/ref=sr_1_219?keywords=Iphone+13&qid=1674813249&sr=8-219,,232
233,Iphone 13,Amazon,"Nillkin Screen Guard for Apple iPhone 13 Pro Max (6.7"" Inch) Whole Set Version Matte Anti Glare  ",899.0,0.0,0.0,https://m.media-amazon.com/images/I/310N4-9U2WL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Screen-Guard-iPhone-Version/dp/B09NR7VMQ6/ref=sr_1_220?keywords=Iphone+13&qid=1674813249&sr=8-220,,233
234,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) CamShield Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC Finish with Kickstand Black  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/41KAnlAGddL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Protection-Kickstand/dp/B09HXY2PYD/ref=sr_1_221?keywords=Iphone+13&qid=1674813249&sr=8-221,,234
235,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Black  ",2999.0,5.0,1.0,https://m.media-amazon.com/images/I/41SRH-e1onL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B09NR7H123/ref=sr_1_222?keywords=Iphone+13&qid=1674813249&sr=8-222,,235
236,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Black  ",2355.0,0.0,0.0,https://m.media-amazon.com/images/I/71dszsRR3zL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Textured-Camshield-Automatic-Material/dp/B0B5XP7DHF/ref=sr_1_223?keywords=Iphone+13&qid=1674813249&sr=8-223,,236
237,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Leather Finish S Type Semi Automatic Spring Metal Camera Slider Wireless Charge Protect Blue  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/71bLDDEcG1L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Automatic-Wireless/dp/B0B5XNH8JY/ref=sr_1_224?keywords=Iphone+13&qid=1674813249&sr=8-224,,237
238,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Adventurer Military Rugged Grade Finish Camshield Camera Slider TPU + PC Impact Resist Anti Shock Tough Red  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/615PRjyDLDL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Adventurer-Military-Camshield/dp/B09NR7ZFK3/ref=sr_1_225?keywords=Iphone+13&qid=1674813249&sr=8-225,,238
239,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,0.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDY1MTg0NzM2NTA5NzUxOjE2NzQ4MTMyNTE6c3BfYXRmX25leHQ6MjAwNzk2ODIyMTY0MDM6OjA6Og&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_225_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813251%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,239
240,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Adventurer Military Rugged Grade Finish Camshield Camera Slider TPU + PC Impact Resist Anti Shock Tough Red  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/615PRjyDLDL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Adventurer-Military-Camshield/dp/B09NR7ZFK3/ref=sr_1_226?keywords=Iphone+13&qid=1674813251&sr=8-226,,240
241,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 (6.1"" Inch) Textured Pro Magnetic Works with Magsafe Charger Camshield Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Black  ",3499.0,0.0,0.0,https://m.media-amazon.com/images/I/71Qf0APt-QL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Textured-Magnetic-Camshield-Material/dp/B09NR79HJL/ref=sr_1_227?keywords=Iphone+13&qid=1674813251&sr=8-227,,241
242,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Armor Pro Camera Slider Military Protect Dual 180° Rotate Ring Stand for Easy Hold & Wireless Charging TPU + PC Kickstand Black  ",3845.0,5.0,0.0,https://m.media-amazon.com/images/I/71hzJdNdEjL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Wireless-Kickstand/dp/B0BBQGGP12/ref=sr_1_228_mod_primary_new?keywords=Iphone+13&qid=1674813251&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-228,,242
243,Iphone 13,Amazon,"Nillkin Case forApple iPhone 13 Pro Max (6.7"" Inch) Qin Pro Plain Leather Camshield Camera Slider Flip Folio + Card Slot Black Color  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/61SL6j6a4GL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-forApple-iPhone-Leather-Camshield/dp/B09ZBHZHHG/ref=sr_1_229?keywords=Iphone+13&qid=1674813251&sr=8-229,,243
244,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Textured S Camshield Semi Automatic Camera Slider Nylon Fiber Tough & Durable PC + TPU Material Luxury Protect Green  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/71iDp3HvqgL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Textured-Camshield-Automatic-Material/dp/B0B5XLJ3NV/ref=sr_1_230?keywords=Iphone+13&qid=1674813251&sr=8-230,,244
245,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Slider Camera Slider Armor Military Grade Camera Slider Protect Without Logo Cut Double Layered Protection TPU + PC Kickstand Green  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/41dE3HRw+AL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Protection-Kickstand/dp/B09HXYPL32/ref=sr_1_231?keywords=Iphone+13&qid=1674813251&sr=8-231,,245
246,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Synthetic Fiber S Camshield Camera Semi Automatic Aramid Carbon Tough Waterproof Light Weight Protect Black  ",3199.0,0.0,0.0,https://m.media-amazon.com/images/I/61DvBZnhBOL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Synthetic-Camshield-Automatic-Waterproof/dp/B0B5XN5V6V/ref=sr_1_232?keywords=Iphone+13&qid=1674813251&sr=8-232,,246
247,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Cyclops Metal Stand Camera Protect Case Soft TPU Edge + Translucent PC Hard Back Blue Color  ",1199.0,1.0,0.0,https://m.media-amazon.com/images/I/31DpqY8LiUL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Cyclops-Protect-Translucent/dp/B09NR7WFCL/ref=sr_1_233?keywords=Iphone+13&qid=1674813251&sr=8-233,,247
248,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Nature TPU Pro Magnetic Works with Magsafe Charger Hard Borders + PC Back & Impact Resist Edges Soft Flexible Purple Color  ",1965.0,0.0,0.0,https://m.media-amazon.com/images/I/617s2H2L3kL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Magnetic-Magsafe-Charger-Flexible/dp/B0BKSXD1PR/ref=sr_1_234_mod_primary_new?keywords=Iphone+13&qid=1674813251&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-234,,248
249,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Black  ",1085.0,0.0,0.0,https://m.media-amazon.com/images/I/51cF34ERRrL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09M3TCRQB/ref=sr_1_235?keywords=Iphone+13&qid=1674813251&sr=8-235,,249
250,Iphone 13,Amazon,"Nillkin iPhone 14 Pro Max Magnetic Case, [Compatible with Magesafe, Slide Camera Cover] Silicone Ultra Slim Shockproof Protective Phone Case 6.7 inch, Midnight Blue  ",3999.0,3.0,0.0,https://m.media-amazon.com/images/I/61BaBpL0VRL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Magnetic-Compatible-Shockproof-Protective/dp/B0BDFXNJWM/ref=sr_1_236?keywords=Iphone+13&qid=1674813251&sr=8-236,,250
251,Iphone 13,Amazon,"Nillkin Case forApple iPhone 13 Pro (6.1"" Inch) Qin Pro Plain Leather Camshield Camera Slider Flip Folio + Card Slot Green Color  ",1499.0,0.0,0.0,https://m.media-amazon.com/images/I/71Lcu4qFzmL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-forApple-iPhone-Leather-Camshield/dp/B09ZBJSFWB/ref=sr_1_237?keywords=Iphone+13&qid=1674813251&sr=8-237,,251
252,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Leather Finish S Type Semi Automatic Spring Metal Camera Slider Wireless Charge Protect Green  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/715sdLPCoXL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Automatic-Wireless/dp/B0B5XNBJ6T/ref=sr_1_238?keywords=Iphone+13&qid=1674813251&sr=8-238,,252
253,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) CamShield Armor Pro Camera Slider Military 180° Rotate Ring Stand Wireless Charge TPU + PC Kickstand Green  ",3345.0,0.0,0.0,https://m.media-amazon.com/images/I/71w6moGL8jL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Wireless-Kickstand/dp/B0BFKWVMGL/ref=sr_1_239?keywords=Iphone+13&qid=1674813251&sr=8-239,,253
254,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Blue  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/41ZwnUG703L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B09NR6XVR7/ref=sr_1_240?keywords=Iphone+13&qid=1674813251&sr=8-240,,254
255,Iphone 13,Amazon,"Nillkin Case for Apple iPhone SE 2022 / Apple iPhone SE2 SE 2 2020/7 / 8 (4.7"" Inch) CamShield Armor Military Grade Camera Close & Open Double Layered Protection TPU + PC Finish with Kickstand Black  ",1549.0,3.9,0.0,https://m.media-amazon.com/images/I/41wC5STTKWL._AC_UY218_.jpg,https://www.amazon.in/nillkin-camshield-military-protection-kickstand/dp/B08CKH3BZ5/ref=sr_1_241_mod_primary_new?keywords=Iphone+13&qid=1674813251&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-241,,255
256,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,0.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTAzMjM1NTM1NzczNzY4OjE2NzQ4MTMyNTQ6c3BfYXRmX25leHQ6MjAwNzk2ODIyMTY0MDM6OjA6Og&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_241_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813254%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,256
257,Iphone 13,Amazon,Apple iPhone SE (128 GB) - Starlight (3rd Generation)  ,54900.0,4.4,0.0,https://m.media-amazon.com/images/I/61-MT8AQAPL._AC_UY218_.jpg,https://www.amazon.in/Apple-iPhone-128-Starlight-Generation/dp/B09V44M2JC/ref=sr_1_242?keywords=Iphone+13&qid=1674813254&sr=8-242,,257
258,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) Nature TPU Pro Magnetic Works with Magsafe Charger Hard Borders + PC Back & Impact Resist Edges Soft Flexible Purple Color  ",1965.0,0.0,0.0,https://m.media-amazon.com/images/I/617s2H2L3kL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Magnetic-Magsafe-Charger-Flexible/dp/B0BKSXD1PR/ref=sr_1_243_mod_primary_new?keywords=Iphone+13&qid=1674813254&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-243,,258
259,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) Super Frosted Shield Pro Magnetic Hard Back Soft Border (PC + TPU) Cover Raised Bezel Camera Protect Without Logo Cut Black  ",1085.0,0.0,0.0,https://m.media-amazon.com/images/I/51cF34ERRrL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Frosted-Magnetic-Protect-Without/dp/B09M3TCRQB/ref=sr_1_244?keywords=Iphone+13&qid=1674813254&sr=8-244,,259
260,Iphone 13,Amazon,"Nillkin iPhone 14 Pro Max Magnetic Case, [Compatible with Magesafe, Slide Camera Cover] Silicone Ultra Slim Shockproof Protective Phone Case 6.7 inch, Midnight Blue  ",3999.0,3.0,0.0,https://m.media-amazon.com/images/I/61BaBpL0VRL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Magnetic-Compatible-Shockproof-Protective/dp/B0BDFXNJWM/ref=sr_1_245?keywords=Iphone+13&qid=1674813254&sr=8-245,,260
261,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Leather Finish S Type Semi Automatic Spring Metal Camera Slider Wireless Charge Protect Green  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/715sdLPCoXL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Automatic-Wireless/dp/B0B5XNBJ6T/ref=sr_1_246?keywords=Iphone+13&qid=1674813254&sr=8-246,,261
262,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 14 Pro Max (6.7"" Inch) CamShield Armor Pro Camera Slider Military 180° Rotate Ring Stand Wireless Charge TPU + PC Kickstand Green  ",3345.0,0.0,0.0,https://m.media-amazon.com/images/I/71w6moGL8jL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Wireless-Kickstand/dp/B0BFKWVMGL/ref=sr_1_247?keywords=Iphone+13&qid=1674813254&sr=8-247,,262
263,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Mini (5.4"" Inch) Camshield Pro Magnetic Case Works with Magsafe Charger Camera Slider Double Layered Protection TPU + PC Blue  ",3999.0,0.0,0.0,https://m.media-amazon.com/images/I/41ZwnUG703L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Camshield-Magnetic-Magsafe-Protection/dp/B09NR6XVR7/ref=sr_1_248?keywords=Iphone+13&qid=1674813254&sr=8-248,,263
264,Iphone 13,Amazon,"Nillkin Case for Apple iPhone SE 2022 / Apple iPhone SE2 SE 2 2020/7 / 8 (4.7"" Inch) CamShield Armor Military Grade Camera Close & Open Double Layered Protection TPU + PC Finish with Kickstand Black  ",1549.0,3.9,0.0,https://m.media-amazon.com/images/I/41wC5STTKWL._AC_UY218_.jpg,https://www.amazon.in/nillkin-camshield-military-protection-kickstand/dp/B08CKH3BZ5/ref=sr_1_249_mod_primary_new?keywords=Iphone+13&qid=1674813254&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-249,,264
265,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Pro Camera Slider Double Layered Protection TPU + PC Green Color  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/41wEakxKfaL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Layered-Protection/dp/B09JGH8D6W/ref=sr_1_250?keywords=Iphone+13&qid=1674813254&sr=8-250,,265
266,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Magnetic Works with Magsafe Charger Inside Microfibre Blue  ",2499.0,0.0,0.0,https://m.media-amazon.com/images/I/31Pd7TYNsfL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Silicon-Magnetic-Microfibre/dp/B09HXXW54L/ref=sr_1_251?keywords=Iphone+13&qid=1674813254&sr=8-251,,266
267,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Silky Soft Liquid Silicon + PC Finish Camera Slider Inner Microfiber Purple  ",1856.0,0.0,0.0,https://m.media-amazon.com/images/I/31JbnmMTJlL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-CamShield-Silicon-Microfiber/dp/B09HXYJTSQ/ref=sr_1_252_mod_primary_new?keywords=Iphone+13&qid=1674813254&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-252,,267
268,Iphone 13,Amazon,"Nillkin Tempered Glass for Apple iPhone 13 Mini (5.4"" Inch) Amazing H+ Pro Explosion Proof Screen Protect  ",1799.0,0.0,0.0,https://m.media-amazon.com/images/I/31AqoSyeVfL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Tempered-Amazing-Explosion-Protect/dp/B09HXYFR54/ref=sr_1_253?keywords=Iphone+13&qid=1674813254&sr=8-253,,268
269,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Leather Camera Slider Protect Without Logo Cut Leather + PC + TPU Black Color  ",2497.0,4.0,0.0,https://m.media-amazon.com/images/I/71fMROfh43L._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Leather-Protect-Without/dp/B09NR7Q718/ref=sr_1_254?keywords=Iphone+13&qid=1674813254&sr=8-254,,269
270,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Adventurer Military Rugged Grade Finish Camshield Camera Slider TPU + PC Impact Resist Anti Shock Tough Red  ",1999.0,0.0,0.0,https://m.media-amazon.com/images/I/710BlpMtxQL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Adventurer-Military-Camshield/dp/B09NR6ZNSM/ref=sr_1_255?keywords=Iphone+13&qid=1674813254&sr=8-255,,270
271,Iphone 13,Amazon,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12  ",5699.0,4.0,0.0,https://m.media-amazon.com/images/I/81UmTnrBDSL._AC_UY218_.jpg,https://www.amazon.in/Redmi-Segment-5000mAh-Battery-Leather/dp/B0BBN3WF7V/ref=sr_1_256?keywords=Iphone+13&qid=1674813254&sr=8-256,,271
272,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 11 Pro Max (6.5"" Inch) Synthetic Aramid Fiber Tough Waterproof Light Weight Black Color  ",2999.0,1.0,0.0,https://m.media-amazon.com/images/I/417W-9vMCDL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Synthetic-Aramid-Waterproof/dp/B08CCB8NJJ/ref=sr_1_257?keywords=Iphone+13&qid=1674813254&sr=8-257,,272
273,Iphone 13,Amazon,Apple iPhone 13 (128GB) - Midnight  ,61999.0,4.6,0.0,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDA0OTA0NTI2MjEyNzU6MTY3NDgxMzI1NjpzcF9hdGZfbmV4dDoyMDA3OTY4MjIxNjQwMzo6MDo6&url=%2FApple-iPhone-13-128GB-Midnight%2Fdp%2FB09G9HD6PD%2Fref%3Dsr_1_257_sspa%3Fkeywords%3DIphone%2B13%26qid%3D1674813256%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,273
274,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro (6.1"" Inch) Synthetic Aramid Carbon Fiber Tough Waterproof Light Weight Black Color  ",3399.0,0.0,0.0,https://m.media-amazon.com/images/I/410p7O9KQHL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-iPhone-Synthetic-Aramid-Waterproof/dp/B09HXXKZ2K/ref=sr_1_258?keywords=Iphone+13&qid=1674813256&sr=8-258,,274
275,Iphone 13,Amazon,"Nillkin Case for Apple iPhone SE 2022 / Apple iPhone SE2 SE 2 2020/8 (4.7"" Inch) Super Frosted Hard Back Cover PC with Logo Cut Gold Color  ",1199.0,5.0,0.0,https://m.media-amazon.com/images/I/41LS0XD7MvL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-Apple-iPhone-Super-Frosted/dp/B08JJ9HC3F/ref=sr_1_259?keywords=Iphone+13&qid=1674813256&sr=8-259,,275
276,Iphone 13,Amazon,"Nillkin Case for Apple iPhone 13 Pro Max (6.7"" Inch) CamShield Armor Pro Camera Slider Military Protect Dual 180° Rotate Ring Stand for Easy Hold & Wireless Charging TPU + PC Kickstand Green  ",2999.0,0.0,0.0,https://m.media-amazon.com/images/I/71cV+uADUHL._AC_UY218_.jpg,https://www.amazon.in/Nillkin-CamShield-Military-Wireless-Kickstand/dp/B0B7XC5PXR/ref=sr_1_260?keywords=Iphone+13&qid=1674813256&sr=8-260,,276
